146,Bike fork bolt,bicycle_store
147,Bike fork boot,bicycle_store
148,Bike fork crown race,bicycle_store
149,Bike fork damping cartridge,bicycle_store
150,Bike fork dust seal,bicycle_store
151,Bike fork expander plug,bicycle_store
152,Bike fork headset,bicycle_store
153,Bike fork hose guide,bicycle_store
154,Bike fork lockout lever,bicycle_store
155,Bike fork mudguard,bicycle_store
156,Bike fork oil,bicycle_store
157,Bike fork oil seal kit,bicycle_store
158,Bike fork rebuild kit,bicycle_store
159,Bike fork remote,bicycle_store
160,Bike fork spacer,bicycle_store
161,Bike fork spring,bicycle_store
162,Bike fork star nut,bicycle_store
163,Bike fork stanchion tube,bicycle_store
164,Bike fork steerer tube,bicycle_store
165,Bike fork upper tube,bicycle_store
166,Bike fork volume spacer,bicycle_store
167,Bike brake adapter,bicycle_store
168,Bike brake bleed kit,bicycle_store
169,Bike brake cable housing,bicycle_store
170,Bike brake caliper,bicycle_store
171,Bike brake disc rotor,bicycle_store
172,Bike brake hose,bicycle_store
173,Bike brake lever,bicycle_store
174,Bike brake lever clamp,bicycle_store
175,Bike brake lever grip,bicycle_store
176,Bike brake lever reach adjuster,bicycle_store
177,Bike brake master cylinder,bicycle_store
178,Bike brake pad,bicycle_store
179,Bike brake pad spacer,bicycle_store
180,Bike brake rotor bolt,bicycle_store
181,Bike brake rotor spacer,bicycle_store
182,Bike brake shifter,bicycle_store
183,Bike brake tool kit,bicycle_store
184,Bike brake cable end cap,bicycle_store
185,Bike brake ferrule,bicycle_store
186,Bike brake fluid,bicycle_store
187,Bike brake hose banjo bolt,bicycle_store
188,Bike brake lever blade,bicycle_store
189,Bike brake master cylinder piston,bicycle_store
190,Bike brake pad retaining pin,bicycle_store
191,Bike brake pad spring,bicycle_store
192,Bike brake pad wear indicator,bicycle_store
193,Bike brake quick release,bicycle_store
194,Bike brake reservoir cover,bicycle_store
195,Bike brake rotor lockring,bicycle_store
196,Bike brake rotor spacer kit,bicycle_store
197,Bike brake shifter lever,bicycle_store
198,Bike brake tool set,bicycle_store
199,Bike brake wheel cylinder,bicycle_store
0,Shampoo,beauty_salon
1,Conditioner,beauty_salon
2,Hairbrush,beauty_salon
3,Hairdryer,beauty_salon
4,Flat iron,beauty_salon
5,Curling iron,beauty_salon
6,Hair clips,beauty_salon
7,Bobby pins,beauty_salon
8,Hair spray,beauty_salon
9,Hair gel,beauty_salon
10,Hair mask,beauty_salon
11,Hair serum,beauty_salon
12,Hair color dye,beauty_salon
13,Hair extensions,beauty_salon
14,Hair accessories,beauty_salon
15,Hair oil,beauty_salon
16,Hair volumizer,beauty_salon
17,Hair mousse,beauty_salon
18,Hair straightening cream,beauty_salon
19,Hair texturizer,beauty_salon
20,Hair setting lotion,beauty_salon
21,Hair shine spray,beauty_salon
22,Scalp treatment,beauty_salon
23,Deep conditioner,beauty_salon
24,Dandruff shampoo,beauty_salon
25,Clarifying shampoo,beauty_salon
26,Leave-in conditioner,beauty_salon
27,Dry shampoo,beauty_salon
28,Beard oil,beauty_salon
29,Beard balm,beauty_salon
30,Hair ribbons,beauty_salon
31,Hair ties,beauty_salon
32,Hairbands,beauty_salon
33,Hair ornaments,beauty_salon
34,Hairpins,beauty_salon
35,Hair elastics,beauty_salon
36,Hair donuts,beauty_salon
37,Hair wigs,beauty_salon
38,Hair volumizing powder,beauty_salon
39,Hair detangling spray,beauty_salon
40,Hair heat protectant,beauty_salon
41,Hair root touch-up spray,beauty_salon
42,Hair treatment oil,beauty_salon
43,Hair strengthening shampoo,beauty_salon
44,Hair strengthening conditioner,beauty_salon
45,Hair regrowth treatment,beauty_salon
46,Hair thickening spray,beauty_salon
47,Hair primer,beauty_salon
48,Hair growth serum,beauty_salon
49,Hair loss shampoo,beauty_salon
50,Hair loss conditioner,beauty_salon
51,Hair color remover,beauty_salon
52,Lipstick,beauty_salon
53,Lip gloss,beauty_salon
54,Lip balm,beauty_salon
55,Lip liner,beauty_salon
56,Lip stain,beauty_salon
57,Lip plumper,beauty_salon
58,Lip scrub,beauty_salon
59,Mascara,beauty_salon
60,Eyeliner,beauty_salon
61,Eyeshadow,beauty_salon
62,Eyebrow pencil,beauty_salon
63,Eyebrow gel,beauty_salon
64,Eyebrow powder,beauty_salon
65,Eyebrow pomade,beauty_salon
66,Eyebrow stencil,beauty_salon
67,Eyebrow brush,beauty_salon
68,Eyebrow serum,beauty_salon
69,Foundation,beauty_salon
70,Concealer,beauty_salon
71,Primer,beauty_salon
72,BB cream,beauty_salon
73,CC cream,beauty_salon
74,Tinted moisturizer,beauty_salon
75,Compact powder,beauty_salon
76,Loose powder,beauty_salon
77,Setting powder,beauty_salon
78,Blush,beauty_salon
79,Bronzer,beauty_salon
80,Highlighter,beauty_salon
81,Contour palette,beauty_salon
82,Makeup brushes,beauty_salon
83,Makeup sponge,beauty_salon
84,Setting spray,beauty_salon
85,Makeup remover,beauty_salon
86,Face cleanser,beauty_salon
87,Face toner,beauty_salon
88,Face moisturizer,beauty_salon
89,Face serum,beauty_salon
90,Face mask,beauty_salon
91,Sheet mask,beauty_salon
92,Clay mask,beauty_salon
93,Gel mask,beauty_salon
94,Eye cream,beauty_salon
95,Eye mask,beauty_salon
96,Facial scrub,beauty_salon
97,Facial mist,beauty_salon
98,Facial oil,beauty_salon
99,Facial sunscreen,beauty_salon
100,Nail polish,beauty_salon
101,Nail polish remover,beauty_salon
102,Nail file,beauty_salon
103,Nail buffer,beauty_salon
104,Cuticle oil,beauty_salon
105,Cuticle remover,beauty_salon
106,Cuticle pusher,beauty_salon
107,Base coat,beauty_salon
108,Top coat,beauty_salon
109,Acrylic nails,beauty_salon
110,Gel nails,beauty_salon
111,Nail art stickers,beauty_salon
112,Nail art brushes,beauty_salon
113,Nail art gems,beauty_salon
114,Nail glue,beauty_salon
115,Nail strengthening treatment,beauty_salon
116,Pedicure tools,beauty_salon
117,Foot scrub,beauty_salon
118,Foot cream,beauty_salon
119,Callus remover,beauty_salon
120,Body lotion,beauty_salon
121,Body wash,beauty_salon
122,Body scrub,beauty_salon
123,Body oil,beauty_salon
124,Body butter,beauty_salon
125,Hand cream,beauty_salon
126,Hand sanitizer,beauty_salon
127,Hand wash,beauty_salon
128,Hand mask,beauty_salon
129,Hand scrub,beauty_salon
130,Bath bombs,beauty_salon
131,Bath salts,beauty_salon
132,Bubble bath,beauty_salon
133,Shower gel,beauty_salon
134,Shower oil,beauty_salon
135,Exfoliating soap,beauty_salon
136,Shaving cream,beauty_salon
137,Razor blades,beauty_salon
138,After-shave lotion,beauty_salon
139,Waxing kit,beauty_salon
140,Depilatory cream,beauty_salon
141,Hair removal strips,beauty_salon
142,Hot wax beads,beauty_salon
143,Massage oil,beauty_salon
144,Massage stones,beauty_salon
145,Essential oils,beauty_salon
146,Aromatherapy candles,beauty_salon
147,Eye patches,beauty_salon
148,Face mist,beauty_salon
149,Face wipes,beauty_salon
150,Makeup case,beauty_salon
151,Makeup organizer,beauty_salon
152,Makeup mirror,beauty_salon
153,Cosmetic bag,beauty_salon
154,Towels,beauty_salon
155,Robes,beauty_salon
156,Slippers,beauty_salon
157,Spa headbands,beauty_salon
158,Spa gloves,beauty_salon
159,Disposable face masks,beauty_salon
160,Waxing sticks,beauty_salon
161,Disposable gloves,beauty_salon
162,Disposable towels,beauty_salon
163,Cotton pads,beauty_salon
164,Cotton balls,beauty_salon
165,Sanitary napkins,beauty_salon
166,Hair caps,beauty_salon
167,Hair salon cape,beauty_salon
168,Salon chair,beauty_salon
169,Manicure table,beauty_salon
170,Salon trolley,beauty_salon
171,Wax warmer,beauty_salon
172,Nail lamp,beauty_salon
173,Massage table,beauty_salon
174,Towel warmer,beauty_salon
175,Salon sink,beauty_salon
176,Facial steamer,beauty_salon
177,Magnifying lamp,beauty_salon
178,Salon stool,beauty_salon
179,Hairdressing scissors,beauty_salon
180,Hair clippers,beauty_salon
181,Hair rollers,beauty_salon
182,Hair perm rods,beauty_salon
183,Hair perm lotion,beauty_salon
184,Hair perm neutralizer,beauty_salon
185,Disposable gloves,beauty_salon
186,Disposable aprons,beauty_salon
187,Eyelash curler,beauty_salon
188,Tweezers,beauty_salon
189,Makeup palette,beauty_salon
190,Cosmetics case,beauty_salon
191,Makeup chair,beauty_salon
192,Pedicure chair,beauty_salon
193,Spa bed,beauty_salon
194,Spa chair,beauty_salon
195,Hot stone heater,beauty_salon
196,Paraffin wax bath,beauty_salon
197,Hair steamers,beauty_salon
198,Aromatherapy diffuser,beauty_salon
199,Salon signage,beauty_salon
0,Beer,bar
1,Wine,bar
2,Whiskey,bar
3,Vodka,bar
4,Rum,bar
5,Tequila,bar
6,Gin,bar
7,Bourbon,bar
8,Scotch,bar
9,Cider,bar
10,Brandy,bar
11,Champagne,bar
12,Martini,bar
13,Margarita,bar
14,Mojito,bar
15,Old Fashioned,bar
16,Negroni,bar
17,Cosmopolitan,bar
18,Sangria,bar
19,Daiquiri,bar
20,Pina Colada,bar
21,White Russian,bar
22,Manhattan,bar
23,Sake,bar
24,Prosecco,bar
25,Pinot Grigio,bar
26,Chardonnay,bar
27,Sauvignon Blanc,bar
28,Merlot,bar
29,Cabernet Sauvignon,bar
30,Malbec,bar
31,Shiraz,bar
32,Zinfandel,bar
33,Blue Moon,bar
34,Heineken,bar
35,Corona,bar
36,Stella Artois,bar
37,Guinness,bar
38,Pabst Blue Ribbon,bar
39,Budweiser,bar
40,Bud Light,bar
41,Coors Light,bar
42,Jack Daniel's,bar
43,Jameson,bar
44,Hennessy,bar
45,Jose Cuervo,bar
46,Captain Morgan,bar
47,Grey Goose,bar
48,Absolut Vodka,bar
49,Smirnoff,bar
50,Bacardi,bar
51,Malibu,bar
52,Patron,bar
53,Bombay Sapphire,bar
54,Tanqueray,bar
55,Crown Royal,bar
56,Maker's Mark,bar
57,Woodford Reserve,bar
58,Jim Beam,bar
59,Canadian Club,bar
60,Baileys Irish Cream,bar
61,Kahlua,bar
62,Jägermeister,bar
63,Fireball,bar
64,Amaretto,bar
65,Grand Marnier,bar
66,Disaronno,bar
67,Campari,bar
68,Drambuie,bar
69,Southern Comfort,bar
70,Aperol,bar
71,Fernet-Branca,bar
72,Goldschläger,bar
73,Midori,bar
74,Bailey's Chocolate Luxe,bar
75,Vermouth,bar
76,Cointreau,bar
77,Frangelico,bar
78,Tia Maria,bar
79,Chartreuse,bar
80,Pimm's,bar
81,Limoncello,bar
82,Crème de Menthe,bar
83,Irish Coffee,bar
84,Hot Toddy,bar
85,Bloody Mary,bar
86,Screwdriver,bar
87,Sex on the Beach,bar
88,Long Island Iced Tea,bar
89,Moscow Mule,bar
90,Mai Tai,bar
91,Zombie,bar
92,Hurricane,bar
93,Irish Car Bomb,bar
94,Cosmopolitan,bar
95,Bellini,bar
96,Caipirinha,bar
97,Mojito,bar
98,Paloma,bar
99,Spritz,bar
100,Whiskey Sour,bar
101,Tom Collins,bar
102,French 75,bar
103,Mint Julep,bar
104,White Russian,bar
105,B-52,bar
106,Black Russian,bar
107,Singapore Sling,bar
108,Tequila Sunrise,bar
109,Old Fashioned,bar
110,Sazerac,bar
111,White Claw,bar
112,Mike's Hard Lemonade,bar
113,Smirnoff Ice,bar
114,Bacardi Breezer,bar
115,Palm Breeze,bar
116,Seagram's Escapes,bar
117,Mike's Hard Punch,bar
118,Twisted Tea,bar
119,Four Loko,bar
120,Angry Orchard,bar
121,Strongbow,bar
122,Woodchuck,bar
123,Stella Artois Cidre,bar
124,Ace Cider,bar
125,Kopparberg,bar
126,Crabbie's,bar
127,Magners,bar
128,Bulmers,bar
129,Hornsby's,bar
130,Scrumpy's,bar
131,Wolffer Estate Rosé Cider,bar
132,Angry Orchard Rosé,bar
133,Black Box Rosé,bar
134,Kin White Whiskey,bar
135,Tullamore Dew,bar
136,Glenfiddich,bar
137,The Macallan,bar
138,Ardbeg,bar
139,Laphroaig,bar
140,Talisker,bar
141,Lagavulin,bar
142,Bowmore,bar
143,Highland Park,bar
144,Bruichladdich,bar
145,Glenmorangie,bar
146,Balvenie,bar
147,Glenlivet,bar
148,Glenkinchie,bar
149,Auchentoshan,bar
150,Ardbeg Corryvreckan,bar
151,Caol Ila,bar
152,Kilchoman,bar
153,Yamazaki,bar
154,Hakushu,bar
155,Hibiki,bar
156,Nikka,bar
157,Buffalo Trace,bar
158,Blanton's,bar
159,Bulleit,bar
160,Four Roses,bar
161,Woodford Reserve,bar
162,Jim Beam Devil's Cut,bar
163,Rebel Yell,bar
164,Wild Turkey,bar
165,Evan Williams,bar
166,Johnny Walker,bar
167,Dewar's,bar
168,Glen Grant,bar
169,Monkey Shoulder,bar
170,Aberlour,bar
171,Glenrothes,bar
172,Bowmore 12 Year Old,bar
173,Port Charlotte,bar
174,BenRiach,bar
175,Highland Park 12 Year Old,bar
176,Talisker 10 Year Old,bar
177,Glenfiddich 12 Year Old,bar
178,Macallan 12 Year Old,bar
179,Lagavulin 16 Year Old,bar
180,Laphroaig 10 Year Old,bar
181,Balvenie DoubleWood,bar
182,Dalmore,bar
183,Glenmorangie 10 Year Old,bar
184,Oban,bar
185,Singleton of Dufftown,bar
186,Jura,bar
187,Dalwhinnie,bar
188,Tomintoul,bar
189,Mortlach,bar
190,Chivas Regal,bar
191,Johnnie Walker Black Label,bar
192,Glenlivet 12 Year Old,bar
193,Bulleit Bourbon,bar
194,Crown Royal,bar
195,Jameson Irish Whiskey,bar
196,Maker's Mark,bar
197,Woodford Reserve Bourbon,bar
198,Jose Cuervo Gold,bar
199,Don Julio,bar
0,ATM machine,bank
1,Cash,bank
2,Checking account,bank
3,Savings account,bank
4,Bank teller,bank
5,Deposit slip,bank
6,Withdrawal slip,bank
7,Chequebook,bank
8,Debit card,bank
9,Credit card,bank
10,Currency exchange,bank
11,Account statement,bank
12,Loan application,bank
13,Mortgage,bank
14,Interest rate,bank
15,Safe deposit box,bank
16,Online banking,bank
17,Mobile banking app,bank
18,Money transfer,bank
19,Cheque deposit,bank
20,Bill payment,bank
21,Financial advisor,bank
22,Personal identification number (PIN),bank
23,Account balance,bank
24,Bank manager,bank
25,Overdraft protection,bank
26,Automatic bill payment,bank
27,Wire transfer,bank
28,Money order,bank
29,Notary services,bank
30,Investment services,bank
31,Retirement account,bank
32,Certificate of deposit (CD),bank
33,Bank vault,bank
34,Foreign currency exchange,bank
35,Electronic funds transfer,bank
36,Credit score,bank
37,Fraud protection,bank
38,Personal loan,bank
39,Business loan,bank
40,Line of credit,bank
41,Foreclosure,bank
42,Bank statement,bank
43,Account holder,bank
44,Direct deposit,bank
45,Mobile check deposit,bank
46,Cashier's check,bank
47,Escrow account,bank
48,Interest-bearing account,bank
49,Joint account,bank
50,Signature card,bank
51,Auto loan,bank
52,Home equity loan,bank
53,Share certificate,bank
54,Identity theft protection,bank
55,Financial literacy resources,bank
56,Customer support,bank
57,Auto insurance,bank
58,Renters' insurance,bank
59,Title insurance,bank
60,Money market account,bank
61,Annual percentage yield (APY),bank
62,Stocks and bonds,bank
63,Mutual funds,bank
64,Overhead projector,bank
65,Corporate accounts,bank
66,Health savings account (HSA),bank
67,Student loans,bank
68,Merchant services,bank
69,Small business loans,bank
70,Equipment financing,bank
71,Point of sale (POS) system,bank
72,Electronic check conversion,bank
73,Remote deposit capture,bank
74,Payroll services,bank
75,Notarized documents,bank
76,Financial planning,bank
77,Estate planning,bank
78,Stock market investments,bank
79,Insurance brokerage,bank
80,Tax return services,bank
81,Financial reporting tools,bank
82,Account reconciliation,bank
83,Savings account interest rate,bank
84,Loan interest rate,bank
85,Retirement planning,bank
86,Money management tools,bank
87,User authentication,bank
88,Risk management,bank
89,Business credit card,bank
90,Wire transfer fees,bank
91,Trust services,bank
92,Commercial real estate loans,bank
93,Virtual wallet,bank
94,Business checking account,bank
95,Merchant cash advance,bank
96,Prepaid debit card,bank
97,Money market funds,bank
98,Beneficiary designation,bank
99,Initial public offering (IPO),bank
100,Interest compounding,bank
101,Wealth management,bank
102,Account closure,bank
103,IRA account,bank
104,Credit monitoring services,bank
105,Financial education classes,bank
106,Account holder agreement,bank
107,Offshore banking,bank
108,Venture capital,bank
109,Commercial lending,bank
110,Small business banking,bank
111,Tax planning,bank
112,Stock brokerage account,bank
113,Equipment leasing,bank
114,Cash management services,bank
115,Risk assessment,bank
116,Currency exchange rates,bank
117,Business line of credit,bank
118,Insurance claims processing,bank
119,Cash counting machine,bank
120,Foreign wire transfer,bank
121,Trustee services,bank
122,Credit counseling,bank
123,Rollover IRA,bank
124,Secured credit card,bank
125,Trade finance,bank
126,Multicurrency account,bank
127,Financial technology (fintech) partnerships,bank
128,Consumer loans,bank
129,Commercial mortgage loans,bank
130,Inheritance distribution,bank
131,Health insurance premium payments,bank
132,Disability insurance,bank
133,Stock trading platform,bank
134,Home equity line of credit (HELOC),bank
135,Debt consolidation loan,bank
136,Business insurance,bank
137,Remittance services,bank
138,Certificate of deposit (CD) rates,bank
139,Digital wallets,bank
140,Tax-free savings account (TFSA),bank
141,Self-directed IRA,bank
142,Money market account rates,bank
143,Educational loans,bank
144,Invoice factoring,bank
145,Medicare information,bank
146,Annuities,bank
147,HSA contribution limits,bank
148,Prepaid cards,bank
149,Commercial banking services,bank
150,Corporate credit cards,bank
151,Fixed-rate mortgage,bank
152,Construction loans,bank
153,Investment portfolios,bank
154,Cash management solutions,bank
155,Unsecured personal loan,bank
156,SBA loans,bank
157,Mortgage refinancing,bank
158,Peer-to-peer lending,bank
159,Bridge loans,bank
160,Private banking services,bank
161,Retirement plan administration,bank
162,Nonprofit banking,bank
163,Merchant acquiring services,bank
164,Small business financial software,bank
165,Money market rates,bank
166,Homeowners insurance,bank
167,Trust account management,bank
168,Escrow services,bank
169,Health reimbursement arrangement (HRA),bank
170,Stock trading fees,bank
171,Term life insurance,bank
172,Acceptance of credit cards,bank
173,Business credit account,bank
174,Commercial credit line,bank
175,Retiree banking services,bank
176,Money transfer fees,bank
177,Home appraisal services,bank
178,Remittance rates,bank
